timestamp,building,zone,sensor,type,value,value_normalized
2024-01-01 05:00:00+00:00,Downtown Office,Open Office,office_energy,energy,271.29941039078705,-0.7815743550207531
2024-01-01 05:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,251.2313551512095,0.7369598753271416
2024-01-01 05:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,712.8112366992165,0.16043908868761422
2024-01-01 06:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,664.2405159417987,-0.29224560802759003
2024-01-01 06:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,196.94339697777,-0.8252655031359105
2024-01-01 06:00:00+00:00,Downtown Office,Open Office,office_energy,energy,300.48239760758094,0.3941980881118148
2024-01-01 06:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,20.86855486095226,-0.5084959594463785
2024-01-01 06:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.5020492896176,-0.702862974956914
2024-01-01 06:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,770.5018315452764,0.6981220594971417
2024-01-01 06:00:00+00:00,Downtown Office,Conference,conference_co2,co2,680.2348352347537,0.1999643660496242
2024-01-01 06:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,264.28657519307734,1.1126453267060037
2024-01-01 07:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,193.0198958846274,-0.9381707069115371
2024-01-01 07:00:00+00:00,Downtown Office,Open Office,office_energy,energy,313.3813332879266,0.9138917372240011
2024-01-01 07:00:00+00:00,Downtown Office,Conference,conference_co2,co2,696.6723439118637,0.3876215341635658
2024-01-01 07:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,252.87503321851176,0.7842594179358188
2024-01-01 07:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,828.3882340845108,1.237629980499232
2024-01-01 07:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,21.554257920718264,0.026958939266454197
2024-01-01 07:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,736.5955052835366,0.38211120396174436
2024-01-01 07:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,21.113706340831744,-0.2531080847613751
2024-01-01 08:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,281.17663855432045,1.598684708450377
2024-01-01 08:00:00+00:00,Downtown Office,Conference,conference_co2,co2,763.3021548896362,1.1482940841022236
2024-01-01 08:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,19.788413107618172,-1.3519619246184906
2024-01-01 08:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,884.4678535252539,1.7602984754805377
2024-01-01 08:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,766.5417419344321,0.661213569433685
2024-01-01 08:00:00+00:00,Downtown Office,Open Office,office_energy,energy,313.74109393473657,0.9283863690278097
2024-01-01 08:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,210.76517079709004,-0.4275212047238504
2024-01-01 08:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.714100159375317,-0.5469407707504248
2024-01-01 09:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,872.394527779556,1.6477736926832718
2024-01-01 09:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,19.93422667201477,-1.1203861581256032
2024-01-01 09:00:00+00:00,Downtown Office,Conference,conference_co2,co2,786.5985113551035,1.4142545996255012
2024-01-01 09:00:00+00:00,Downtown Office,Open Office,office_energy,energy,314.861670512838,0.9735340110825347
2024-01-01 09:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,277.2739249381233,1.4863776985492487
2024-01-01 09:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,213.0233136404919,-0.36253942650175025
2024-01-01 09:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,20.329199423488912,-0.9296702666395006
2024-01-01 09:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,752.330940546807,0.5287672681245857
2024-01-01 10:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.520443672910776,-0.6893374808555777
2024-01-01 10:00:00+00:00,Downtown Office,Open Office,office_energy,energy,298.86204047833843,0.3289144608243255
2024-01-01 10:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,292.2306554286254,1.9167822438159066
2024-01-01 10:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,739.1222198001932,0.4056604734974229
2024-01-01 10:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,913.9878458074146,2.0354281944737287
2024-01-01 10:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,21.00909096024906,-0.39875349622892503
2024-01-01 10:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,211.1515439834802,-0.41640268014409093
2024-01-01 10:00:00+00:00,Downtown Office,Conference,conference_co2,co2,787.6223198363144,1.4259428063999637
2024-01-01 11:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,20.24361105293633,-0.9965048995502362
2024-01-01 11:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,278.5455565135353,1.5229709908004858
2024-01-01 11:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,717.8232028055156,0.20715118851640696
2024-01-01 11:00:00+00:00,Downtown Office,Open Office,office_energy,energy,325.8880181724482,1.4177817376863533
2024-01-01 11:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,208.16383374668305,-0.5023789613021825
2024-01-01 11:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,921.9888767689002,2.1099987221028855
2024-01-01 11:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,22.305056198026588,0.6228982052724589
2024-01-01 11:00:00+00:00,Downtown Office,Conference,conference_co2,co2,763.246705421161,1.1476610508103857
2024-01-01 12:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,757.5631996744779,0.5775325242173384
2024-01-01 12:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,878.9499687404938,1.7088711554542628
2024-01-01 12:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,286.95194383531384,1.764878626621235
2024-01-01 12:00:00+00:00,Downtown Office,Conference,conference_co2,co2,763.5130851063511,1.1507021477520092
2024-01-01 12:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.747594484879272,-0.5223122037138763
2024-01-01 12:00:00+00:00,Downtown Office,Open Office,office_energy,energy,325.44818299126297,1.4000609306381901
2024-01-01 12:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,19.50703510495056,-1.5716856487182773
2024-01-01 12:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,224.52892809400805,-0.03144642726479906
2024-01-01 13:00:00+00:00,Downtown Office,Conference,conference_co2,co2,823.0384575928388,1.8302675886692885
2024-01-01 13:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.98360589169146,-0.3487716810549659
2024-01-01 13:00:00+00:00,Downtown Office,Open Office,office_energy,energy,318.1155912320832,1.1046333493855367
2024-01-01 13:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,768.6379760681524,0.6807507123516701
2024-01-01 13:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,20.590217038876258,-0.7258456536106629
2024-01-01 13:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,230.0565299202025,0.12761941616462943
2024-01-01 13:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,278.84085247704155,1.5314686183383153
2024-01-01 13:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,859.7370520616171,1.5298045650441645
2024-01-01 14:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,839.6293619862643,1.3423985837974426
2024-01-01 14:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.89332643594499,-0.41515467561959835
2024-01-01 14:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,222.71275571517,-0.08370977768995007
2024-01-01 14:00:00+00:00,Downtown Office,Conference,conference_co2,co2,718.7707704417093,0.6399060028032469
2024-01-01 14:00:00+00:00,Downtown Office,Open Office,office_energy,energy,301.91195034803957,0.45179427268844513
2024-01-01 14:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,733.0047624618767,0.3486450683998759
2024-01-01 14:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,273.53814098857043,1.3788743646459718
2024-01-01 14:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,20.19053421283434,-1.037951781893895
2024-01-01 15:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,286.2109793611351,1.7435561539210578
2024-01-01 15:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.327661403199798,-0.8310913744359721
2024-01-01 15:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,913.8978234759662,2.0345891760038803
2024-01-01 15:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,210.55726681412787,-0.4335039841356197
2024-01-01 15:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,21.199731095875215,-0.24988556708895998
2024-01-01 15:00:00+00:00,Downtown Office,Open Office,office_energy,energy,310.3362430498231,0.7912061066469596
2024-01-01 15:00:00+00:00,Downtown Office,Conference,conference_co2,co2,770.2411564648007,1.2275124991742636
2024-01-01 15:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,742.6735663369069,0.43875943115819255
2024-01-01 16:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,807.1426148401189,1.0396183686846088
2024-01-01 16:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,776.5112085108688,0.754130143105846
2024-01-01 16:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,18.670110496164877,-2.2252271128332834
2024-01-01 16:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,204.9936510230194,-0.5936061887003853
2024-01-01 16:00:00+00:00,Downtown Office,Open Office,office_energy,energy,329.3019086896788,1.5553262037210505
2024-01-01 16:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.054145114872163,-1.0322094486563218
2024-01-01 16:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,276.4512642524653,1.4627042828556098
2024-01-01 16:00:00+00:00,Downtown Office,Conference,conference_co2,co2,757.5205879270803,1.082289405122786
2024-01-01 17:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,18.79581318780703,-1.9574680336155261
2024-01-01 17:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,750.9537433383222,0.5159316319446392
2024-01-01 17:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,201.50887675338535,-0.6938863057908976
2024-01-01 17:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,820.3189960986131,1.162423755567701
2024-01-01 17:00:00+00:00,Downtown Office,Open Office,office_energy,energy,300.5515067546682,0.39698247170181394
2024-01-01 17:00:00+00:00,Downtown Office,Conference,conference_co2,co2,787.4997833482171,1.4245438808815853
2024-01-01 17:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,263.86224466682313,1.1004345171770642
2024-01-01 17:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,19.136483670407117,-1.8610435245881365
2024-01-01 18:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,763.5197484741356,0.6330482432512283
2024-01-01 18:00:00+00:00,Downtown Office,Open Office,office_energy,energy,287.92997987338737,-0.111534473017504
2024-01-01 18:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,196.4568725811645,-0.8392660436828633
2024-01-01 18:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,18.79951434146764,-1.9547465543896774
2024-01-01 18:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,262.88574464147587,1.0723341211961803
2024-01-01 18:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,630.4675782503061,-0.607013266766109
2024-01-01 18:00:00+00:00,Downtown Office,Conference,conference_co2,co2,694.2980125564562,0.3605152185367725
2024-01-01 18:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,19.266774975394743,-1.7593010625680323
2024-01-01 19:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,19.815563318982118,-1.207639992946106
2024-01-01 19:00:00+00:00,Downtown Office,Conference,conference_co2,co2,653.9852193617971,-0.09971173910476697
2024-01-01 19:00:00+00:00,Downtown Office,Open Office,office_energy,energy,303.8160152745229,0.5285083888227252
2024-01-01 19:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,19.009505874520713,-1.9601985186730906
2024-01-01 19:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,189.94002028965312,-1.026799197996174
2024-01-01 19:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,723.1649440856739,0.2569368308464161
2024-01-01 19:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,252.9775844302916,0.7872104978994968
2024-01-01 19:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,626.9276779992819,-0.640005543729433
2024-01-01 20:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,184.8544421299194,-1.1731450826564755
2024-01-01 20:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,230.3983697961875,0.13745642141592818
2024-01-01 20:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,19.890865280212697,-1.1522700348338912
2024-01-01 20:00:00+00:00,Downtown Office,Conference,conference_co2,co2,590.7703887413555,-0.8213975085275993
2024-01-01 20:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,600.31959057355,-0.8879959749739498
2024-01-01 20:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,706.2957121353741,0.09971365132269695
2024-01-01 20:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,20.957750253940493,-0.4388446585837803
2024-01-01 20:00:00+00:00,Downtown Office,Open Office,office_energy,energy,272.13143108016334,-0.7480525297388696
2024-01-01 21:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,19.533119793589215,-1.4153223150862162
2024-01-01 21:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,249.4344841758422,0.6852519545655192
2024-01-01 21:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,558.5186564659532,-1.2775854824761586
2024-01-01 21:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,605.0136374989671,-0.8442469184299445
2024-01-01 21:00:00+00:00,Downtown Office,Open Office,office_energy,energy,293.115040282766,0.09736981426590244
2024-01-01 21:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,180.5084017627252,-1.2982095497297168
2024-01-01 21:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,19.38375085756046,-1.6679564079907827
2024-01-01 21:00:00+00:00,Downtown Office,Conference,conference_co2,co2,590.5627797219794,-0.8237676560612881
2024-01-01 22:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,557.0310428012416,-1.2914502127115344
2024-01-01 22:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,21.54142375783379,0.0169369402546444
2024-01-01 22:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,252.94497417786934,0.786272084195128
2024-01-01 22:00:00+00:00,Downtown Office,Open Office,office_energy,energy,262.9452561697987,-1.1181603338908368
2024-01-01 22:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,18.025104829789356,-2.5241742495333512
2024-01-01 22:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,639.657230227738,-0.5213646547329701
2024-01-01 22:00:00+00:00,Downtown Office,Conference,conference_co2,co2,596.0659316594218,-0.7609414742738194
2024-01-01 22:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,191.59029785207738,-0.9793097440496692
2024-01-01 23:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,574.5643853371957,-1.1280374462439908
2024-01-01 23:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,227.05473639066338,0.04123786507055012
2024-01-01 23:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,18.938759823989297,-1.8523585633129136
2024-01-01 23:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,625.2152056277979,-0.6559659829411568
2024-01-01 23:00:00+00:00,Downtown Office,Open Office,office_energy,energy,266.8324206843522,-0.9615478224922557
2024-01-01 23:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,183.141378529449,-1.2224413082213825
2024-01-01 23:00:00+00:00,Downtown Office,Conference,conference_co2,co2,525.0563475003067,-1.5716152651752677
2024-01-01 23:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,19.06480002320502,-1.9170201744007584
2024-01-02 00:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,639.090197447857,-0.5266494653757848
2024-01-02 00:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,570.0409524059075,-1.1701963607645054
2024-01-02 00:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,19.018034775706894,-1.794067242818479
2024-01-02 00:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,21.51842331332993,-0.0010237506111185422
2024-01-02 00:00:00+00:00,Downtown Office,Open Office,office_energy,energy,266.7418477714688,-0.9651969737690391
2024-01-02 00:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,236.90321250922548,0.3246439803355817
2024-01-02 00:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,178.36510297843913,-1.359886501066577
2024-01-02 00:00:00+00:00,Downtown Office,Conference,conference_co2,co2,566.925238748525,-1.0936232702781028
2024-01-02 01:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,20.84745193311931,-0.524974908933919
2024-01-02 01:00:00+00:00,Downtown Office,Open Office,office_energy,energy,270.00770231427094,-0.8336168258499701
2024-01-02 01:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,648.9320957728047,-0.43492184246110116
2024-01-02 01:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,220.14869889619285,-0.15749473422911703
2024-01-02 01:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,22.541413078652788,0.7966927567813231
2024-01-02 01:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,595.3028110161434,-0.9347529367199789
2024-01-02 01:00:00+00:00,Downtown Office,Conference,conference_co2,co2,612.5811536771789,-0.5723970996058317
2024-01-02 01:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,184.37837015177755,-1.186844837652827
2024-01-02 02:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.777614692651838,-0.5002381750999717
2024-01-02 02:00:00+00:00,Downtown Office,Open Office,office_energy,energy,296.8192166515139,0.24660979667491023
2024-01-02 02:00:00+00:00,Downtown Office,Conference,conference_co2,co2,533.4745631351981,-1.4755095512469711
2024-01-02 02:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,640.7644601032483,-0.5110451451071453
2024-01-02 02:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,21.043008076717594,-0.3722681453111572
2024-01-02 02:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,230.1190036639932,0.12941720100165732
2024-01-02 02:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,178.161485283773,-1.3657459354754988
2024-01-02 02:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,586.9850451229204,-1.0122754702958616
2024-01-02 03:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,650.5494447452402,-0.41984796425521126
2024-01-02 03:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.96220807035011,-0.3645056201450173
2024-01-02 03:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,177.37736975306612,-1.3883101508730238
2024-01-02 03:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,553.4032367520197,-1.3252617818116863
2024-01-02 03:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,19.28090382720799,-1.7482680610248098
2024-01-02 03:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,231.21661914939855,0.16100289375539992
2024-01-02 03:00:00+00:00,Downtown Office,Open Office,office_energy,energy,274.6494729533983,-0.6466014951614426
2024-01-02 03:00:00+00:00,Downtown Office,Conference,conference_co2,co2,613.0523615726854,-0.5670176019580637
2024-01-02 04:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,186.7768349066447,-1.1178250653963007
2024-01-02 04:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.02502954635932,-1.0536182909045735
2024-01-02 04:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,654.3138368317336,-0.3847633975982269
2024-01-02 04:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,270.21783199699166,1.2833270067141864
2024-01-02 04:00:00+00:00,Downtown Office,Conference,conference_co2,co2,634.7185957809746,-0.31966721358182326
2024-01-02 04:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,585.9969107964788,-1.0214849957240133
2024-01-02 04:00:00+00:00,Downtown Office,Open Office,office_energy,energy,298.68352772967,0.32172224403469546
2024-01-02 04:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,21.79470991513252,0.2147241774124224
2024-01-02 05:00:00+00:00,Downtown Office,Conference,conference_co2,co2,665.1410003718387,0.027647115181888983
2024-01-02 05:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,186.43229460939338,-1.1277397797156272
2024-01-02 05:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,250.65930488825995,0.7204981871626845
2024-01-02 05:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,749.7276087182288,0.504503916440866
2024-01-02 05:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,21.199091697644175,-0.2503848632641234
2024-01-02 05:00:00+00:00,Downtown Office,Open Office,office_energy,energy,287.7495190112833,-0.11880517862243861
2024-01-02 05:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,554.4056825637094,-1.3159188716970798
2024-01-02 05:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,20.741619151877682,-0.5267058998752748
2024-01-02 06:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,22.28834656410891,0.6106115169183638
2024-01-02 06:00:00+00:00,Downtown Office,Open Office,office_energy,energy,301.77503218236416,0.44627788723518463
2024-01-02 06:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,206.01222086861577,-0.5642951643762771
2024-01-02 06:00:00+00:00,Downtown Office,Open Office,cluster_co2,co2,784.2558573391042,0.8263111598028259
2024-01-02 06:00:00+00:00,Downtown Office,Open Office,cluster_energy,energy,261.51976162290254,1.0330257108237144
2024-01-02 06:00:00+00:00,Downtown Office,Conference,conference_co2,co2,664.4517873096148,0.01977878342768731
2024-01-02 06:00:00+00:00,Downtown Office,Conference,conference_temp,temperature,20.86990003322937,-0.5074455352501699
2024-01-02 06:00:00+00:00,Downtown Office,Conference,cluster_co2,co2,655.4735282614299,-0.37395494026119813
2024-01-02 07:00:00+00:00,Downtown Office,Conference,cluster_energy,energy,205.8055298544341,-0.5702430386143039
2024-01-02 07:00:00+00:00,Downtown Office,Conference,conference_co2,co2,754.9532014862093,1.0529790954881575
2024-01-02 07:00:00+00:00,Downtown Office,Open Office,office_temp,temperature,22.712764571597,0.9226884789609143
